spec_cent,spec_bw,rolloff,zcr,chroma_stft,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,label
3049.3821823174617,3510.420312868335,6477.510831378193,0.06984538264318886,0.35241762,-378.10406,119.47524,-3.2796211,21.284195,-22.8829,13.823753,-17.057178,6.182005,-4.803207,-10.997917,-10.514322,-7.703343,-1.962679,-10.819969,-2.4853947,-4.8672886,-0.64809054,-4.124776,-0.71204853,-4.7423325,air
3047.132450656685,3407.1834561752976,6290.6786277936335,0.07247650807856038,0.34407693,-354.34875,119.83947,-7.16839,21.294054,-25.08598,12.37677,-18.317516,4.7146845,-9.0793085,-13.902386,-9.478151,-8.3228655,-2.3078187,-10.387355,-2.3904085,-5.73503,-0.4365227,-3.500203,-1.8746493,-6.5701733,air
3045.880174999577,3499.853104900752,6400.494630417957,0.07067341996420279,0.36023542,-369.69757,108.97366,1.4173131,10.453854,-13.368038,6.994307,-11.085519,2.828533,-5.451025,-14.590924,-6.741844,-8.022145,-4.7099447,-8.641485,-3.357889,-4.7143836,-2.741493,-1.5188451,-3.182265,-5.6265492,air
3119.2364664892048,3555.397869407773,6715.242727179277,0.07163184198432662,0.36510754,-382.03613,119.81826,-7.5649257,25.252417,-21.635748,17.933754,-18.173653,4.2068477,-8.700269,-10.176771,-12.089652,-9.13295,-1.1795008,-10.220431,-2.5963552,-5.0116115,1.5403672,-4.844428,-2.5368652,-8.253733,air
2776.8092801228017,3399.883105175114,6016.863616848877,0.05770373270607585,0.3442263,-366.39368,117.69854,5.8899913,9.91426,-13.935415,6.165769,-10.543607,1.5898215,-3.8568807,-12.571084,-6.4487185,-6.252763,-1.2134855,-6.6695857,-2.6882653,-3.0237012,-2.3985977,-1.8706229,-3.4690561,-6.0893726,air
2789.8252822728605,3432.0631933500704,6071.3632872968265,0.0590990379498839,0.3660946,-359.6537,122.00455,4.7807026,25.890848,-13.097148,14.232744,-10.782475,7.6356354,-0.92599183,-9.339788,-5.8178887,-6.5775566,-0.55428314,-5.8913307,0.17258607,-1.0690898,1.7673389,-0.1745013,0.054062407,-3.4275296,air
3204.0614597553713,3603.6875397586696,6946.057998137578,0.07266055836397059,0.35044813,-385.9785,112.384384,-2.169799,30.809006,-17.879347,19.649155,-14.561322,3.589304,-8.110988,-11.155738,-10.644979,-9.311681,-2.6745865,-9.255149,-2.9943569,-6.031004,0.4718813,-4.5274215,-2.7446475,-7.905515,air
2936.54816375212,3349.757237228236,6182.329282967299,0.06847615433920279,0.36579475,-334.38797,118.01343,-2.9689345,13.98956,-22.269995,2.5277948,-15.697202,3.7276456,-6.3828955,-18.485756,-6.8947687,-8.954475,-6.914843,-6.227017,-2.9805143,-5.534942,-2.5125747,-3.199879,-3.2976224,-5.2441044,air
2787.446536083177,3338.9240959871613,5840.048019361939,0.05911831220975232,0.3769024,-346.62076,121.240616,4.761941,18.534487,-9.732901,8.427139,-10.404083,6.9850626,0.43008858,-9.710284,-4.5102267,-7.3379064,-1.6380296,-3.9897053,-0.124706775,-1.673841,1.4038283,0.9533493,-0.38580635,-1.8473794,air
2825.2718410903967,3365.9174131555023,5956.9139793561335,0.06130083869485294,0.34556097,-344.74762,119.706024,1.1090033,15.932878,-18.222067,9.060967,-14.858149,2.9037936,-5.1420264,-16.51769,-8.08609,-8.97975,-5.4332514,-7.0784245,-1.6636608,-4.2327886,-2.275137,-2.9456556,-3.924479,-6.215775,air
3247.5753226367815,3700.001050070288,7324.1223787006575,0.07027168392027863,0.35172725,-387.39624,101.986404,10.4628105,17.523697,-11.468433,9.926815,-6.961634,3.1336863,-0.5027107,-10.63371,-5.48627,-7.3041964,-3.7979567,-7.146549,-1.2644756,-1.1042975,-0.9551304,-0.37531263,-2.66349,-5.409527,air
2618.3163587272456,3197.3210827199787,5488.950142402767,0.05634886561532508,0.3699327,-313.22604,113.39009,6.610176,4.6529694,-1.8361998,4.990394,-7.986727,4.5422997,-2.0729406,-15.076254,-1.2737607,-1.9985845,-2.7254915,-1.3032129,-0.07112259,1.7223711,1.5555913,1.0162561,-1.8054897,-2.5592282,air
2805.741807491639,3473.13174355259,6141.262864623645,0.05777818425890093,0.3579693,-382.25006,129.58124,-2.7730274,31.678715,-19.409792,23.603039,-18.505688,7.7357597,-5.2610726,-6.01342,-8.166188,-6.468985,-0.6847528,-9.635164,1.074872,-3.7765107,1.3718245,-2.9509327,0.8785231,-5.0274835,air
2819.184831978337,3379.893454676346,6046.346771901606,0.061293658088235295,0.35437515,-357.97906,120.229256,-0.64935267,16.963083,-16.731846,11.148454,-13.1003685,1.3852965,-4.5992804,-14.353663,-10.00959,-8.912079,-3.2176895,-8.107078,-2.6123304,-3.1555796,-0.2822031,-2.4769876,-1.8586433,-3.9335046,air
2887.918785461009,3279.1934811959327,5840.348017547891,0.06975430231714397,0.33984083,-339.78043,123.05298,-10.333024,17.835526,-20.35334,11.439911,-18.848404,3.6761653,-4.5870533,-14.963789,-9.410087,-9.34381,-3.4995742,-6.8452196,-2.0989914,-3.797231,-0.1989503,-3.5307791,-3.831942,-6.9664364,air
3169.6293356353885,3490.174895143443,6655.926419190209,0.0732221573868034,0.3468438,-346.3694,109.79284,0.8336847,19.584148,-15.346427,7.3178825,-16.51041,3.4631586,-3.577251,-15.9981785,-7.861841,-8.805117,-5.233816,-6.469886,-0.20125681,-2.73543,-1.8994602,-0.9747634,-2.0176857,-5.0275207,air
3235.753505327571,3706.6902318861858,7195.939820469717,0.0697758441369969,0.3607104,-386.18484,107.239174,9.78178,19.753233,-12.954726,11.763023,-10.347325,3.40252,-0.5542227,-11.834465,-8.488312,-8.631094,-3.3721247,-6.1645823,0.04247938,-1.464413,-0.444459,-1.5985436,-2.6449568,-4.2549696,air
3140.7184693655922,3506.0710348008624,6621.359961542183,0.07245610003869969,0.36410508,-366.93832,112.90417,-0.16410416,20.344427,-12.157944,13.572118,-15.470162,2.0110283,-2.7022917,-10.521126,-6.8363223,-7.5258017,-2.1447346,-7.0061193,-1.89219,-3.6235049,0.19734107,-1.0582361,-2.3084202,-4.7070312,air
3110.704578624782,3580.0672208513074,6719.176036728425,0.06821840835429567,0.37204877,-385.72336,116.95026,-0.17391883,27.32612,-13.300335,21.17687,-17.45818,0.82122576,-5.6622086,-11.109527,-9.982154,-8.67706,-1.4818099,-8.268408,-1.132852,-4.163282,1.3031772,-1.0405686,-1.069561,-5.764256,air
3262.4084837515725,3615.650045419504,7055.424003482972,0.07501995452786378,0.37621945,-373.48105,105.390816,4.1190567,15.117886,-10.524384,11.512029,-8.188114,3.0535007,0.27780396,-10.226945,-6.5718045,-6.6465373,-1.7775052,-6.0169697,-1.9189049,-1.8395072,-0.86881673,-1.0113586,-2.8701015,-4.777931,air
3269.719219502985,3698.213255001456,7198.589804445627,0.07330303369291796,0.3867907,-387.7828,117.03703,-0.99042183,28.34392,-19.10288,22.437862,-13.058085,7.944109,-6.390513,-8.865331,-7.3900723,-5.414731,-0.498762,-6.4410086,2.7054644,-1.4852543,2.4707878,-2.213526,-0.52332443,-6.9941907,air
3020.0928243535313,3428.519978192072,6359.861542787346,0.06750526073916409,0.3469068,-352.76294,117.03565,-5.3248243,16.69977,-13.391786,12.215932,-15.466616,4.1211166,-1.7537189,-11.852487,-7.770898,-9.046243,-3.0470428,-8.077549,-0.8874124,-2.177531,-2.027959,-1.9624847,-2.0435195,-5.4590454,air
3044.7208922203404,3317.468476438082,6201.012503325755,0.07312427438080496,0.3397628,-326.00903,113.0661,-8.609638,7.037723,-12.563959,6.388655,-17.740839,3.6568973,-2.8135798,-19.174078,-5.02104,-6.6158843,-7.4474416,-6.741398,-1.1375391,-3.5479815,-1.8765213,-0.62689286,-4.689767,-4.615532,air
3184.9997823870735,3465.532762588024,6456.694290586301,0.08040125229779412,0.36979857,-357.4033,112.21454,4.36799,14.34544,-14.159851,11.521394,-14.02838,-0.5937802,-0.84505206,-10.430754,-7.1774926,-6.84951,-3.964419,-6.7869205,-1.0416621,-2.3783398,-0.32091948,-1.1525624,-2.221504,-4.2442107,air
3131.0690810517526,3479.795979885957,6574.860242719621,0.07461368336397059,0.38457194,-349.97836,115.32009,-4.327152,15.637563,-17.70569,14.365535,-11.397508,6.1812167,-3.2301567,-12.311379,-6.731131,-5.2235518,-2.141544,-6.2890224,0.65657717,-1.9388874,-0.44022834,-2.1780808,-2.684803,-6.885037,air
3293.9350090416915,3677.352491013808,7214.006377890383,0.07552713211106811,0.37929377,-381.18512,113.647896,5.3867345,25.664413,-21.138468,14.878846,-10.97359,5.7082815,-3.8844388,-10.850333,-8.262697,-6.15343,-2.254805,-7.507387,0.6798063,-2.3732462,0.7020141,-2.5122142,-1.8476763,-6.7509065,air
3093.022004471072,3343.785439277196,6303.478550394253,0.07543567385835913,0.33751348,-304.8698,102.84705,5.880416,7.617074,-15.262674,-0.981533,-11.995239,1.3086072,-4.411436,-16.126772,-6.0163364,-6.22438,-6.121155,-5.9142885,-2.730302,-2.0297039,-2.146065,0.49657264,-0.21467935,-1.8034935,air
2916.418178657044,3479.658386821351,6353.978245029509,0.0631613716621517,0.35625684,-368.16376,127.05459,-4.382313,29.279074,-20.334738,19.228128,-16.23488,7.0902042,-6.6603355,-9.451286,-8.180848,-8.229017,-1.0441295,-6.4530773,0.5980648,-2.757641,2.0955288,-3.6305647,-1.6311064,-7.4140806,air
2939.0479103657613,3285.410737587244,6159.3460886101975,0.06964168017124613,0.37129694,-311.78983,115.56782,-9.06834,4.5963283,-15.770444,4.381855,-12.714976,2.0046375,-3.4760349,-18.746977,-5.0878444,-5.5459194,-6.8377314,-5.348169,-1.3153616,-1.7016549,-0.7640715,-1.9226114,-2.7781727,-3.6440494,air
3132.0962081261305,3477.4274799477917,6530.293845539861,0.0732452109133127,0.36316717,-348.86642,113.56246,-0.172375,18.58289,-10.19589,13.2361555,-14.614483,7.0725656,-2.4670403,-16.330526,-5.8956876,-7.131018,-2.986985,-3.7253985,1.4803871,-1.7185202,-0.02664454,-0.20194495,-1.6454623,-4.995098,air
3065.8316277193458,3390.5332333967813,6341.028323335913,0.07386198722910217,0.3462625,-319.19055,104.666115,0.5253264,6.2328362,-11.219921,4.096615,-10.746368,1.5437088,-0.30533525,-12.497268,-5.64853,-7.5701456,-6.968994,-7.451167,-4.0082345,-0.9202632,-1.6285684,-2.5988178,-3.2937155,-5.625371,air
2934.6042424789434,3368.4853140232635,5978.613848139996,0.06466211844523993,0.3271843,-348.47934,122.16201,-6.3989983,20.280027,-14.815016,15.093956,-22.510668,4.682571,-5.6733384,-16.184761,-8.601256,-6.209474,-1.6482922,-6.448963,0.16331576,-3.9884503,0.15174438,-2.3536072,-2.6920278,-6.6064196,air
2518.3405707367383,3002.7381845530153,5010.6363680340555,0.05458999492066564,0.31720537,-311.05704,134.9014,-12.316018,16.585966,-10.353767,6.867654,-21.754131,12.391265,-4.543498,-22.46584,-4.0086107,-4.973651,-2.815524,-1.2516365,2.1494806,-2.8809018,1.3066559,-0.26189625,-2.2362423,-4.203324,air
2310.6772615221457,3182.4159175031987,4650.821877116389,0.04312558956559598,0.34479946,-338.53976,134.61186,7.7801666,25.433605,14.65601,10.806671,-14.630232,9.480931,-1.6727153,-3.3495085,-3.507104,-4.29447,-0.9245686,1.1750691,-3.509586,-7.7415314,0.3575635,0.6514419,0.8102958,-4.162031,air
1997.531621421306,2493.8060149745374,3620.111443014706,0.051126297044311146,0.312413,-348.09567,150.48428,7.7791586,10.283699,-10.574185,10.7386875,-4.1679854,-6.4964957,0.15733786,-7.6659822,1.910962,2.1725771,-5.7304974,3.5749316,-3.368241,-8.939597,3.3927317,0.6916003,-4.138813,-1.7499597,air
1943.7624228338418,2366.8326089589937,3503.195483322852,0.04920718544407895,0.31193686,-329.43814,159.87558,-12.378008,3.8285635,-10.290378,9.094911,-10.186234,-1.2975038,-7.9280057,-11.857362,1.1398017,2.2099688,-4.5284524,-1.6568078,-5.9224806,-11.010241,0.63118017,-1.6927187,-2.332643,-1.672361,air
2041.4734441441442,2906.468273542231,3796.72704171101,0.0429574122000774,0.33755627,-349.5791,160.26244,9.995379,26.725716,-8.908057,15.22996,-12.252258,4.9895854,-5.9624305,-8.489517,-1.2742772,-1.9112059,-6.765805,1.2433002,0.121102445,-3.9818459,3.6138122,-0.621588,-1.7620559,-7.7257757,air
2003.4307373819033,2812.5351365246806,3706.2942552123645,0.04242718109036378,0.37857354,-359.41583,155.79549,11.377793,21.138416,-0.11925892,11.603379,-13.5044775,-3.5659568,-2.5621176,-6.3119125,-3.7891562,-0.44476327,-2.2677088,3.5010948,-0.81371635,-5.003732,2.7581272,-1.961329,-1.5578278,-3.8434734,air
1830.5477014918245,2804.086811232798,3291.6134293972523,0.035211805219620744,0.35932508,-387.346,161.88347,15.243724,16.900547,-4.567748,7.8688836,-9.370334,-2.2300527,-4.3720913,-7.4492164,0.7929814,0.100980684,-1.1965744,6.212631,-0.48995706,-4.9537773,2.3724637,-1.8190411,-2.3666055,-2.5980663,air
2169.5664893185376,2859.092250647224,4240.907689144737,0.04674763871420279,0.3513316,-356.77814,137.9751,7.9575696,18.651484,0.12199208,11.000661,-13.244603,-2.0507498,-1.2244934,-7.5726027,-4.044815,-2.7318504,-3.898267,1.8481106,-0.834281,-5.9049306,3.2442942,0.1953098,-3.7765372,-4.8529115,air
2260.0962524214497,2848.800634070097,4183.241371178406,0.05122229041698916,0.32533702,-337.7121,156.894,-7.2537265,28.731188,-0.96224153,10.637219,-20.803679,8.946143,-6.7617626,-7.384069,-2.4583716,-3.3454494,-3.629251,0.45453024,-3.5205684,-7.6337733,2.0391333,-3.0193257,-1.4614415,-3.398059,air
2374.3383155493057,3027.984692060285,4453.656402682373,0.05472982778637771,0.35267547,-328.88177,153.92332,-4.169649,29.663847,-7.9710426,15.351937,-19.784855,9.207049,-3.3442798,-9.821414,-5.613437,1.5430131,-2.9925382,-1.5980421,-2.5075486,-6.948564,1.5417728,-3.629596,-1.148982,-5.487395,air
2148.836998217446,2675.138731270887,3886.5431652718653,0.05288365603231424,0.3461015,-353.51678,157.43527,-4.130947,19.219004,2.5112555,11.827091,-13.162107,9.405548,-5.9420624,-6.41624,-0.36975268,-1.3436421,-2.4689612,-0.18140551,-1.6895862,-7.104311,0.010913388,-2.993389,-3.46858,-4.4543204,air
2211.6597955981156,2938.2281202942086,4164.658150215267,0.04826010122387771,0.33162096,-365.5638,146.50656,1.751512,9.715826,-1.3896201,9.742202,-8.9350815,6.1544437,-3.2748628,-10.95899,-2.9735398,1.6915593,0.1316192,-0.8553297,-7.128503,-12.849524,-2.601994,-0.48176098,-0.1138514,-3.8432534,air
2261.137882975029,2857.9874048123224,3913.9263330229296,0.05626987894253096,0.32435572,-332.3465,147.05519,-3.611914,3.515322,0.9959558,8.649799,-10.839856,3.8361404,-3.8228374,-10.584724,-0.84178317,-2.2435002,-5.460046,-3.4890506,-5.3603697,-10.196527,-1.1585538,-0.24535058,-0.83680993,-2.7127163,air
1994.8180713348181,2642.9060789179603,3887.7264914497873,0.04005833675986842,0.3300882,-366.87598,146.3984,-6.385127,19.717405,16.550049,6.331016,-11.618965,1.4387196,-6.4923205,-6.3001533,6.5324006,-1.2424906,-3.1243422,0.6005252,-5.9763317,-8.020355,1.6373589,-1.236532,-7.6021066,-5.6516376,air
1711.693398602757,2254.7543359684696,3122.3644528226587,0.03907459365325077,0.28554723,-398.3345,128.00912,1.8153794,11.521978,11.685731,7.196873,-7.435752,-1.7360594,-6.9270525,-7.3266153,5.904753,1.8896772,-2.6037798,2.0481288,-5.0326815,-9.468541,-0.20829494,0.7436175,-3.8585734,-4.5875936,air
2226.545167951783,2729.2287648906886,3836.943465194466,0.057393454914860684,0.32125002,-336.64676,152.33452,-11.104421,5.2548475,-5.8900476,4.9294615,-11.824905,5.190747,-3.088434,-12.936162,1.4359382,4.514917,-2.347106,1.0550172,-4.8537107,-12.802393,-0.2711893,0.4139872,-1.966702,-1.368893,air
1969.2308123065743,2560.2461154565917,3452.295791106327,0.046057922552244585,0.3153294,-328.2619,160.7832,-11.76323,10.235303,0.08148439,7.443844,-10.085957,-0.102025084,-6.630937,-9.897028,3.068127,-0.18337455,-1.4752697,3.2511837,-8.008459,-13.021464,2.5575192,-1.5054172,-6.0542045,-2.3133485,air
1984.5117110147266,2649.854368308006,3615.394804868905,0.04583381204044118,0.35848853,-380.1745,157.24698,0.21760148,15.727005,-7.993984,15.107758,-8.069631,1.8407897,-4.3637505,-5.193349,-0.63772595,-1.9385854,-8.08129,-0.10405622,-2.1306934,-7.6518474,1.9678872,-2.7794714,-2.1857915,-4.0207367,air
1899.6346392052121,2798.7897370585997,3536.8786129789087,0.03719100715944272,0.359174,-355.8249,153.9275,17.090088,20.803677,0.83028436,3.1397321,-5.7814207,0.02226385,-4.341842,-6.755132,-0.027499598,-7.2564936,-4.3997126,2.1747413,-4.9104223,-4.097184,2.1600554,-3.8599472,-6.304898,-2.8142786,air
2067.568531917243,2891.7669528689726,3807.8436411571206,0.04379603146768576,0.3451797,-356.96887,157.91576,4.461209,19.59985,0.75158274,10.147887,-17.17705,6.3833265,-5.521625,-9.542894,-5.208229,-2.9268324,0.108433016,3.3936696,-3.7973554,-7.038089,2.057952,-2.9778652,-2.5984173,-5.533981,air
1874.7681897893954,2664.2427873617803,3321.1465841476393,0.04049635376354489,0.3324983,-386.21796,154.55307,15.998325,16.554081,-2.7508416,12.82186,-11.401706,-0.15516534,-3.609514,-10.087983,-2.4474108,-0.07480227,-3.985943,1.4734846,0.0791249,-3.00772,0.27911234,-1.2168854,1.6226457,-4.3759623,air
2028.8499145491503,2972.5020328026335,3771.7938591452207,0.03874957672213622,0.3486752,-366.96143,155.96065,12.9831505,21.79054,-1.3138335,11.775338,-13.772963,4.1765676,-1.9451807,-8.4400215,-7.2123237,-4.7722487,-5.2911987,0.4163263,-3.9395447,-7.623268,1.2953918,-2.8611565,-1.0912366,-5.334258,air
2218.1957539961813,3156.211477782818,4345.273724724265,0.041832324521091334,0.3926205,-377.1583,150.66841,5.1952577,20.841259,4.812599,8.118635,-12.0861435,11.110856,-5.8008695,-5.579538,-4.1614184,-2.9928257,-2.037516,1.5982541,-1.007114,-5.120572,0.8983479,-4.2641287,-2.0325933,-4.914205,air
1896.9227070270208,2645.7062920296953,3616.3781322561917,0.03807497762674149,0.3684404,-364.49225,155.16373,7.1881003,19.41223,9.891758,12.75525,-4.8258452,2.0325925,-0.39802396,-9.564135,-2.1448107,-2.2739794,-6.150011,-1.7278937,-1.3430787,-4.241546,-1.239354,-3.340247,-4.7613597,-5.5366135,air
2252.9936278425757,3154.173603014911,4511.5393860052245,0.0427869672745743,0.37697563,-383.358,149.47966,5.39104,29.04341,2.3365743,15.57953,-14.551592,9.886841,-3.7665873,-5.9586554,-6.349776,-1.269228,-3.2007573,-0.41542602,-0.38899395,-4.6763835,0.4778532,-2.1758952,2.7386448,-4.2675576,air
1997.1087497902417,2531.9565863996,3728.3274553139513,0.047774465460526314,0.34052294,-351.21835,157.08913,-13.175851,12.333686,-0.65896314,7.3355927,-12.473465,1.7762334,-10.261293,-11.2129,3.092158,-3.0560153,-6.5328918,-0.9002448,-6.1302066,-8.138416,2.2875614,-4.754433,-7.356404,-3.824813,air
2033.3640021587883,2907.167326252304,3883.8598481641834,0.039442694224071206,0.3507012,-362.81894,155.29668,7.466608,20.044233,-2.798918,14.292056,-14.3617525,-0.5512416,-0.0682913,-9.543498,-4.576366,-3.2498367,-6.6025662,1.9971966,-2.0744321,-5.541997,3.5537388,-4.092522,-5.3440604,-5.1612206,air
2175.1529105037735,3065.7438561700887,4312.957253470879,0.04247064265673375,0.39680442,-377.46677,146.3847,12.381573,33.59056,-7.0626225,16.466888,-9.144201,5.283113,-6.3491716,-1.3731074,-2.2355297,-2.4346266,-2.928809,1.9466765,-1.8084077,-3.9458337,4.5409684,-5.063839,-3.0406585,-2.9934888,air
1968.6007699898532,2687.2219847258116,3714.2108740083204,0.043616894228908666,0.3873838,-390.64932,156.7288,10.916604,19.533957,-1.9572217,10.604206,-6.39191,3.7438893,-6.324494,-4.8018184,-0.8386992,-5.2101274,-5.9226775,1.4529954,-1.1939352,-3.4095542,2.6934035,-4.7404413,-4.1915627,-4.557595,air
1923.7935085656454,2859.0959263236396,3638.5613314507546,0.036907940088041796,0.34761515,-386.05618,160.6524,7.562373,21.369436,1.3267342,7.932089,-11.668918,5.9585543,-8.212462,-4.776914,-0.98546326,-4.873104,-0.017370455,2.5407028,-4.123042,-5.4728513,2.4326158,-2.4446058,-3.0716472,-4.006507,air
2011.8794501395446,2920.618969168289,3688.6276953729684,0.03937731291118421,0.32080156,-363.44864,162.45747,4.3612585,25.192902,-5.354458,13.926513,-22.512802,1.8567502,-5.3329215,-5.710856,-7.168545,-1.2185516,0.32025543,6.840385,-1.2163435,-7.3874993,4.656517,-3.7715478,-1.6091896,-6.4841385,air
2225.223995406885,3040.811951999579,4518.6226765068695,0.04262786014899381,0.34470722,-347.0004,151.79509,-3.040377,25.981993,-0.5111583,8.422131,-15.081448,4.822232,-8.278289,-4.624153,-0.3184298,1.3172204,-0.3328331,4.070218,-2.297799,-6.5715537,4.170927,-4.3819776,-3.2023265,-4.2043595,air
1841.937832080624,2763.803681097764,3478.3289670206077,0.03357424898413313,0.32644755,-363.32968,156.29803,13.520792,20.802036,0.015712112,8.516116,-9.926205,-4.6596637,-3.0812883,-8.95681,1.0608405,-0.2861713,-3.8076177,7.2859044,-2.3958404,-7.0814357,6.211817,-1.1532143,-5.0640035,-3.344233,air
2039.6243731702948,2818.972591187418,4218.507824593653,0.0379015092879257,0.42385182,-375.89914,131.90356,1.1926874,24.006771,11.447439,16.002747,-0.25315493,0.7377391,3.375636,-0.9574753,4.7813816,1.6737181,-2.5840597,3.2928317,-1.6780877,-5.1091537,1.8956524,-3.4069257,-4.2822313,-2.0508354,air
2202.10035819166,3013.5738533232125,4473.906280234133,0.04049106279024768,0.41993085,-350.90527,153.17151,-9.311846,30.159903,0.44274336,20.934639,-7.30638,10.71958,0.98138785,-1.9064667,-1.3770677,1.3196913,1.121329,2.9288766,0.24723206,-4.02903,1.8354369,-2.555715,-0.15071546,-3.980954,air
2019.9182548593253,2718.1785595195756,4010.109084752322,0.03783159285506966,0.3794468,-356.11966,145.44923,-2.2882504,31.465088,8.461984,14.250442,-2.655988,2.7315063,-1.1619755,-0.7954408,8.236563,1.3962207,-0.624545,4.554389,-1.9284216,-5.099762,3.1307576,-1.8924235,-5.67578,-2.7836688,air
2320.273416820193,2975.180041139826,4337.873769470782,0.05058435020801084,0.3465824,-392.08173,125.53934,-2.0739055,16.206686,5.656631,10.641833,-12.212207,1.8268061,0.4783364,-8.009395,0.4619139,-2.399206,-4.577979,-0.2938209,-5.840743,-8.273339,0.3726654,-2.5205126,-4.157763,-3.6406364,air
2401.4026659829333,3104.9108789452066,4663.43846749226,0.0503866945626935,0.33108348,-331.97864,136.47023,6.3985825,30.520956,1.8932137,10.614494,-15.677452,1.2694364,0.3296423,-5.257136,-0.2584737,-1.224657,-6.0390105,2.6918607,-2.9373765,-8.510439,2.8943498,-0.6884099,-1.9744962,-3.6238353,air
1739.1714569432795,2101.251407088433,3073.6147476054566,0.049560546875,0.30157274,-361.76486,164.66583,-0.13077094,-6.9263887,-10.117462,11.567101,-1.7468077,-2.3264897,-4.1959515,-8.974565,0.49572966,3.3046553,-2.341809,0.17578068,-5.961445,-11.95853,-0.72950816,0.5137863,-1.291868,-0.5794911,air
2120.84525751204,2768.5412850013313,3926.092926119872,0.04798081341911765,0.33637953,-329.87177,161.0596,-8.401636,21.97771,-11.437192,15.986775,-15.194444,0.64102477,-7.7609634,-11.49313,0.08702045,1.6156794,-7.7768235,-0.49501362,-0.7692976,-6.5980105,4.2512393,-1.0748011,-2.413718,-6.681846,air
2040.6541537321116,2987.5513114906794,3860.4599896599266,0.04056853775638545,0.36336333,-352.95596,153.9032,15.862565,25.42332,-3.246965,10.141009,-10.4691305,5.610555,-5.9012337,-4.6041737,-2.9777603,-4.673742,-2.915612,1.5122888,-2.1597738,-4.5849338,2.3307366,-1.4471171,-1.1059177,-4.348081,air
1870.1027075101483,2685.779032968567,3278.5968414401123,0.0398716409878096,0.3596757,-376.09763,159.49123,12.1678505,13.995174,-2.1359582,8.02894,-11.016283,-8.753261,-1.3670846,-7.6690927,-0.107674375,3.1810043,-1.3685958,6.581236,0.50231224,-5.45915,2.5051289,-1.3738055,-2.9425287,-2.618918,air
1925.345518597504,2771.9088048074964,3697.6276409515285,0.03846121867743808,0.35803086,-388.32227,148.9457,16.95994,17.602911,-2.9877431,9.080279,-7.1181746,-2.924315,-2.6628501,-7.3775487,-0.74719363,-3.0737293,-3.291781,4.066064,-1.8225931,-4.113024,3.4529734,-1.5275098,-3.4700916,-3.3253684,air
2254.1907485361266,2933.107552678652,4320.007210840751,0.04790749564628483,0.33771262,-329.48386,145.37282,1.6603309,22.552227,2.4225202,9.980431,-16.667023,0.8495417,-4.7480288,-8.155603,-3.3018281,-5.5396347,-2.208857,1.6887575,-3.373774,-6.4648194,3.2585974,-0.53144217,-4.2719946,-4.556116,air
2350.3999567691676,2964.500614364464,4338.307100183823,0.054614182227167185,0.33863807,-332.1819,154.18718,-8.765442,26.447756,-0.31599516,9.685418,-24.446259,15.05107,-3.6682847,-8.645736,-4.47683,0.6907701,-3.6793678,-2.0576158,-1.9043249,-7.70696,-0.48285833,-3.2382503,1.0787147,-3.014083,air
2127.545497240119,2757.0404984113347,3911.9763448142417,0.0496145903879644,0.33854282,-342.80795,159.73996,-0.16189858,28.359312,-3.799554,14.555349,-11.425419,3.3668852,-5.879021,-10.698486,-1.3633634,-1.6648027,-3.852236,0.008759443,-2.8840442,-6.005068,3.459321,-2.8045,-6.1809144,-5.955101,air
2329.763265191738,2829.3122352080595,4314.840575416021,0.0568110699255031,0.33842123,-352.96173,143.58311,-3.0665169,13.204187,-0.06599299,11.636215,-12.013779,6.7613406,-1.92661,-8.164653,-2.8308146,2.4129293,-1.5905807,-0.76974314,-3.2992215,-11.311405,-3.8109422,-2.4692059,0.8356281,-3.4116426,air
2254.2070358698934,2963.8683439973074,4066.6920759360487,0.05256090666118421,0.32960665,-352.75623,144.4762,6.375097,3.9068553,-1.154313,6.5370383,-7.630932,4.7035594,-3.3690884,-11.712743,-1.617098,0.72134703,-0.58520156,-1.3313105,-6.892067,-11.270775,-1.6034474,0.63907725,-1.8234153,-3.1873813,air
2202.927294986772,2845.0816214602764,4127.508374854876,0.04894036921923375,0.3430161,-343.09848,148.16246,-10.945952,11.546635,5.820871,10.847206,-13.967167,5.1138625,-5.1817274,-7.976292,1.3229467,-2.160135,-5.876715,-3.7640052,-4.861892,-8.753821,-0.18300769,-2.4025924,-1.8612136,-3.7079864,air
1841.0910511448317,2462.0412722014376,3434.779230359907,0.03923823589880031,0.31859854,-372.0495,148.52975,-1.7623581,17.951857,20.94736,3.7860649,-10.064655,1.4109178,-7.00925,-7.169949,8.674076,-0.58404315,-2.823484,3.113599,-5.691498,-9.521755,0.5943989,1.0663618,-7.525907,-6.454973,air
1885.9956958472283,2335.258158763606,3291.296764645414,0.04808360947174923,0.28692558,-375.73175,131.1817,-7.7455134,4.859526,1.3521913,3.7421157,-9.377243,3.4005358,-5.1263437,-9.795389,3.6389787,2.3485909,-2.6701274,0.50476635,-3.869423,-9.753021,-0.6837265,0.3941979,-2.4480827,-1.8792785,air
